time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:15:09.141971,20,"(1, 1, 1, 1)","(9.979552268981934, 14.520707130432129, 20.023193359375, 27.031770706176758)","(0.0534033365547657, -0.05052703246474266, 0.043336279690265656, -0.0410352386534214)","(-0.1706605702638626, 0.17344099283218384, -0.18130289018154144, 0.18322041630744934)","(0.0, 0.0, 0.0, -0.004577776417136192)","(-26.43208122253418, -40.27527618408203, 8.465834617614746, -34.772789001464844)","(-20.23072052001953, -33.277381896972656, 15.866573333740234, -26.572465896606445)","(0.10391552746295929, 0.3505050837993622, 0.23361918330192566, 0.4847865104675293)","(0.00030518509447574615, 0.006561479531228542, 0.0024414807558059692, 0.014496291987597942)","(0.0, 9.155552834272385e-05, 1.5259254723787308e-05, 0.00039674062281847)","(36.29999923706055, 21.399999618530273, 26.600000381469727, 17.600000381469727)"
2023/08/08/18:15:09.182653,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.35444164276123, 9.265419006347656, 10.126041412353516, 11.732840538024902, 13.472395896911621, 14.680929183959961, 16.795862197875977, 18.65901756286621, 19.9774169921875, 22.46314811706543, 23.456525802612305, 24.358348846435547, 24.69252586364746, 25.658437728881836, 26.68843650817871, 28.139591217041016, 28.400524139404297)","(-0.5477437376976013, -0.8798606991767883, 0.05359508842229843, -0.05848480388522148, -0.2700847387313843, -0.17919360101222992, -0.8948174715042114, 0.39683377742767334, 0.2571413815021515, -0.599037766456604, -0.5529210567474365, -0.4974084496498108, -0.19884832203388214, -0.5337457060813904, -0.5022981762886047, -0.4570443630218506, -0.44707316160202026)","(0.18724724650382996, -0.06462091207504272, 0.8643286824226379, 0.7073785066604614, 0.45483916997909546, -1.0833110809326172, -0.07507147639989853, -0.3261726200580597, 1.2877203226089478, 0.143239825963974, 0.18283692002296448, 0.23144641518592834, 0.5358549952507019, 0.19932770729064941, 0.22646082937717438, 0.2677837014198303, 0.27698785066604614)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, -0.009155552834272385, -0.01831110566854477, 0.01831110566854477, 0.013733329251408577, 0.004577776417136192, 0.009155552834272385)","(-28.641620635986328, -24.1950740814209, -22.070985794067383, -40.3637809753418, -32.82571029663086, -26.23981475830078, -5.151524543762207, -24.71388816833496, 22.45551872253418, -7.538071632385254, -11.972411155700684, -18.21344566345215, -23.001800537109375, -13.971373558044434, -11.932737350463867, -9.189123153686523, -7.550279140472412)","(-35.843990325927734, -42.39631271362305, -3.469954490661621, -29.364910125732422, -28.626361846923828, 0.3570665717124939, -24.750511169433594, -25.711843490600586, 56.45619201660156, -16.138187408447266, -18.973358154296875, -24.011962890625, -16.602069854736328, -20.969268798828125, -17.932676315307617, -12.988677978515625, -10.950040817260742)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.09277626872062683, 0.02075258642435074, 0.037690360099077225, 0.015259254723787308, 0.06866664439439774, 0.0025940733030438423, 0.00839259009808302, 0.027924437075853348, 0.09277626872062683, 0.09277626872062683, 0.06866664439439774, 0.05081331729888916, 0.006256294436752796, 0.011291848495602608)","(0.016022218391299248, 0.022583696991205215, 0.016022218391299248, 0.02533036284148693, 0.014191106893122196, 0.017853328958153725, 0.012665181420743465, 0.022583696991205215, 0.006408886983990669, 0.010071108117699623, 0.016022218391299248, 0.02533036284148693, 0.02533036284148693, 0.022583696991205215, 0.020142216235399246, 0.009002960287034512, 0.011291848495602608)","(6.103701889514923e-05, 0.000198370311409235, 4.577776417136192e-05, 9.155552834272385e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 6.103701889514923e-05, 9.155552834272385e-05, 0.0, 3.0518509447574615e-05, 6.103701889514923e-05, 0.00012207403779029846, 9.155552834272385e-05, 0.00010681478306651115, 7.629627361893654e-05, 1.5259254723787308e-05, 3.0518509447574615e-05)","(21.899999618530273, 18.700000762939453, 21.899999618530273, 17.399999618530273, 22.399999618530273, 20.100000381469727, 23.5, 18.399999618530273, 29.600000381469727, 25.5, 21.700000762939453, 17.299999237060547, 17.700000762939453, 18.899999618530273, 19.899999618530273, 26.600000381469727, 24.700000762939453)"
2023/08/08/18:15:09.211688,20,"(1, 1, 1)","(9.99786376953125, 20.00946044921875, 26.963102340698242)","(0.053499214351177216, 0.043336279690265656, -0.03796718269586563)","(-0.1706605702638626, -0.18130289018154144, 0.18638435006141663)","(0.0, 0.0, 0.0)","(-26.398509979248047, 8.45057487487793, -37.253944396972656)","(-20.1971492767334, 15.851313591003418, -28.653827667236328)","(0.10391552746295929, 0.23361918330192566, 0.5256813168525696)","(0.00030518509447574615, 0.0027466658502817154, 0.02075258642435074)","(0.0, 1.5259254723787308e-05, 0.0005493331700563431)","(36.20000076293945, 26.5, 16.100000381469727)"
2023/08/08/18:15:09.252999,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.363597869873047, 9.279152870178223, 10.116886138916016, 11.714529991149902, 13.481551170349121, 14.680929183959961, 16.86452865600586, 17.638172149658203, 19.97283935546875, 21.629993438720703, 22.43568229675293, 23.941770553588867, 24.15692710876465, 26.038393020629883, 26.68385887145996, 28.139591217041016, 28.354747772216797, 29.99359130859375)","(-0.5476478338241577, 0.6978867053985596, 0.05417035147547722, -0.05618375912308693, -0.26931771636009216, -0.17670080065727234, -0.8951051235198975, -0.8366203308105469, 0.2573331296443939, -0.6533998847007751, -0.595394492149353, -0.5486066341400146, -0.5504282712936401, -0.525020956993103, -0.5086260437965393, -0.4590577483177185, -0.4465937912464142, -0.44448450207710266)","(0.18734312057495117, -0.06615494191646576, 0.8651915788650513, -0.8680678606033325, 0.4557020664215088, -1.0768873691558838, -0.07516735047101974, -0.0371042937040329, 1.2883914709091187, 0.09530146420001984, 0.14659550786018372, 0.18648022413253784, 0.184946209192276, 0.2064225822687149, 0.2207082211971283, 0.2663455307483673, 0.2773713767528534, 0.2792888879776001)","(0.0, 0.0, 0.0, 0.013733329251408577, 0.004577776417136192, 0.0, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.009155552834272385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(-28.809473037719727, -30.970184326171875, -22.095401763916016, -39.49705505371094, -32.145145416259766, -26.575517654418945, -4.901272773742676, -11.954100608825684, 22.376171112060547, -12.985626220703125, -8.542130470275879, -10.0802640914917, -9.091464042663574, -10.663166999816895, -9.076204299926758, -8.056886672973633, -7.373271942138672, -13.199254989624023)","(-36.0087890625, -41.77068328857422, -3.4974212646484375, -21.897029876708984, -27.942747116088867, 0.02136295661330223, -24.500259399414062, -29.15433120727539, 56.3768424987793, -22.586748123168945, -16.943876266479492, -17.279579162597656, -16.290781021118164, -17.264320373535156, -15.277565956115723, -12.054811477661133, -10.77303409576416, -16.599018096923828)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.09277626872062683, 0.02075258642435074, 0.05081331729888916, 0.015259254723787308, 0.027924437075853348, 0.0025940733030438423, 0.05081331729888916, 0.006256294436752796, 0.027924437075853348, 0.02075258642435074, 0.015259254723787308, 0.027924437075853348, 0.006256294436752796, 0.011291848495602608, 0.027924437075853348)","(0.01754814386367798, 0.02471999265253544, 0.01754814386367798, 0.0276192519813776, 0.015564439818263054, 0.021973326802253723, 0.01388592179864645, 0.01754814386367798, 0.0070192571729421616, 0.021973326802253723, 0.00991851557046175, 0.01754814386367798, 0.015564439818263054, 0.01388592179864645, 0.01754814386367798, 0.00991851557046175, 0.01235999632626772, 0.01754814386367798)","(6.103701889514923e-05, 0.00012207403779029846, 4.577776417136192e-05, 9.155552834272385e-05, 3.0518509447574615e-05, 6.103701889514923e-05, 6.103701889514923e-05, 9.155552834272385e-05, 0.0, 9.155552834272385e-05, 1.5259254723787308e-05, 6.103701889514923e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 3.0518509447574615e-05, 4.577776417136192e-05)","(21.600000381469727, 18.600000381469727, 21.799999237060547, 17.700000762939453, 22.899999618530273, 19.299999237060547, 23.799999237060547, 21.899999618530273, 29.600000381469727, 19.899999618530273, 26.5, 21.100000381469727, 22.0, 23.899999618530273, 21.700000762939453, 26.0, 24.399999618530273, 21.0)"
2023/08/08/18:15:09.291514,20,"(1, 1, 1)","(9.979552268981934, 20.0140380859375, 26.976837158203125)","(0.053690966218709946, 0.04324040189385414, -0.03959708660840988)","(-0.17037294805049896, -0.18130289018154144, 0.18475444614887238)","(0.0, 0.0, -0.009155552834272385)","(-26.45649528503418, 8.517716407775879, -35.77379608154297)","(-20.25818634033203, 15.91845417022705, -27.375102996826172)","(0.10391552746295929, 0.23361918330192566, 0.5256813168525696)","(0.00030518509447574615, 0.0025940733030438423, 0.01907406933605671)","(0.0, 1.5259254723787308e-05, 0.0005493331700563431)","(36.5, 26.399999618530273, 16.899999618530273)"
2023/08/08/18:15:09.332475,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34528636932373, 9.23337459564209, 10.116886138916016, 11.783196449279785, 13.449506759643555, 14.685506820678711, 16.805017471313477, 17.638172149658203, 19.968259811401367, 21.208837509155273, 22.367015838623047, 23.433637619018555, 24.779502868652344, 25.397502899169922, 26.747947692871094, 28.331857681274414, 28.981903076171875)","(-0.547168493270874, -0.06049821525812149, 0.05417035147547722, -0.055129118263721466, -0.26864659786224365, -0.17746782302856445, -0.8975979089736938, -0.8249233365058899, 0.2573331296443939, -0.6579061150550842, -0.6096801161766052, -0.5694118738174438, -0.5264590978622437, -0.5219528675079346, -0.5004764795303345, -0.4625093340873718, -0.4375813603401184)","(0.18772663176059723, -0.874779224395752, 0.8651915788650513, -0.8665338158607483, 0.4563732147216797, -1.0796678066253662, -0.076797254383564, -0.028091879561543465, 1.2884873151779175, 0.0918499007821083, 0.13336452841758728, 0.16941417753696442, 0.20555970072746277, 0.20939476788043976, 0.22809073328971863, 0.2631815969944, 0.28753429651260376)","(0.0, 0.009155552834272385, 0.0, -0.004577776417136192, 0.004577776417136192, 0.0, 0.004577776417136192, 0.004577776417136192, 0.0, 0.009155552834272385, 0.0, 0.004577776417136192, 0.0, -0.004577776417136192, 0.0, 0.0, 0.0)","(-28.760643005371094, -42.43293380737305, -22.153385162353516, -40.3271598815918, -32.90505599975586, -27.014984130859375, -4.647968769073486, -15.13718032836914, 22.46162223815918, -11.163670539855957, -7.489242076873779, -14.77095890045166, -16.089357376098633, -10.559404373168945, -10.611286163330078, -7.016205310821533, -15.677358627319336)","(-35.9599609375, -24.832910537719727, -3.552354574203491, -22.727134704589844, -28.70570945739746, -0.41505172848701477, -24.44837760925293, -31.937620162963867, 56.46229553222656, -20.963163375854492, -16.290781021118164, -21.97027587890625, -22.68745994567871, -16.959135055541992, -16.41285514831543, -11.014129638671875, -18.67732810974121)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.12512588500976562, 0.02075258642435074, 0.037690360099077225, 0.011291848495602608, 0.05081331729888916, 0.0025940733030438423, 0.02075258642435074, 0.00839259009808302, 0.027924437075853348, 0.09277626872062683, 0.02075258642435074, 0.037690360099077225, 0.0033570360392332077, 0.05081331729888916)","(0.019531846046447754, 0.02456740103662014, 0.019531846046447754, 0.03479110077023506, 0.01739555038511753, 0.021973326802253723, 0.01388592179864645, 0.02456740103662014, 0.007782219909131527, 0.01739555038511753, 0.01235999632626772, 0.019531846046447754, 0.03097628802061081, 0.01739555038511753, 0.021973326802253723, 0.008697775192558765, 0.02456740103662014)","(6.103701889514923e-05, 6.103701889514923e-05, 4.577776417136192e-05, 0.00012207403779029846, 3.0518509447574615e-05, 4.577776417136192e-05, 4.577776417136192e-05, 0.00013733329251408577, 0.0, 4.577776417136192e-05, 3.0518509447574615e-05, 6.103701889514923e-05, 0.00012207403779029846, 4.577776417136192e-05, 6.103701889514923e-05, 1.5259254723787308e-05, 7.629627361893654e-05)","(21.5, 19.299999237060547, 21.700000762939453, 16.799999237060547, 22.600000381469727, 20.0, 24.200000762939453, 19.200000762939453, 29.600000381469727, 22.799999237060547, 25.5, 21.0, 17.799999237060547, 22.200000762939453, 20.600000381469727, 28.5, 19.299999237060547)"
2023/08/08/18:15:09.361574,20,"(1, 1, 1)","(9.9932861328125, 20.023193359375, 26.821191787719727)","(0.05359508842229843, 0.04343215748667717, -0.03758367523550987)","(-0.17046882212162018, -0.18120701611042023, 0.18676786124706268)","(0.0, 0.0, 0.0)","(-26.511428833007812, 8.374279022216797, -35.5662727355957)","(-20.313119888305664, 15.775017738342285, -26.966154098510742)","(0.10391552746295929, 0.23361918330192566, 0.4847865104675293)","(0.00030518509447574615, 0.002288888208568096, 0.014191106893122196)","(0.0, 1.5259254723787308e-05, 0.0003814813680946827)","(36.099998474121094, 26.600000381469727, 17.899999618530273)"
2023/08/08/18:15:09.402783,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.322397232055664, 9.247108459472656, 10.121463775634766, 11.751152038574219, 13.490707397460938, 14.699239730834961, 16.754661560058594, 17.638172149658203, 19.97283935546875, 22.42194938659668, 24.1798152923584, 24.651325225830078, 25.74083709716797, 26.45954704284668, 27.178258895874023, 28.377635955810547)","(-0.5490860342979431, -0.8669173717498779, 0.054074473679065704, -0.0566631443798542, -0.2714270055294037, -1.0851327180862427, -0.8877226114273071, -0.8351821303367615, 0.2571413815021515, -0.6126523017883301, -0.5189807415008545, 0.14697901904582977, -0.5171590447425842, -0.5000929832458496, -0.44055354595184326, -0.44563502073287964)","(0.18609672784805298, -0.05541674792766571, 0.8650956749916077, -0.868834912776947, 0.45292165875434875, -0.18005648255348206, -0.07056526839733124, -0.03585789352655411, 1.2878161668777466, 0.13039234280586243, 0.2123669534921646, 1.0213747024536133, 0.2136133462190628, 0.22904950380325317, 0.2838909924030304, 0.27823424339294434)","(0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.004577776417136192, -0.013733329251408577, -0.027466658502817154, 0.0, 0.004577776417136192, 0.004577776417136192, 0.004577776417136192)","(-29.11160659790039, -24.23474884033203, -22.144229888916016, -39.16745376586914, -32.56630325317383, -0.24414807558059692, -5.6611833572387695, -15.247047424316406, 22.498245239257812, -8.43226432800293, -16.113773345947266, -24.066896438598633, -9.158604621887207, -11.178930282592773, -15.65904712677002, -8.639789581298828)","(-36.3139762878418, -41.834774017333984, -3.546250820159912, -21.56743049621582, -28.366954803466797, -27.045503616333008, -24.66200828552246, -32.24585723876953, 56.49891662597656, -17.432172775268555, -22.513504028320312, 1.730399489402771, -15.356913566589355, -16.977447509765625, -18.86043930053711, -12.039551734924316)","(0.027924437075853348, 0.037690360099077225, 0.027924437075853348, 0.06866664439439774, 0.02075258642435074, 0.05081331729888916, 0.02075258642435074, 0.09277626872062683, 0.0025940733030438423, 0.011291848495602608, 0.09277626872062683, 0.06866664439439774, 0.02075258642435074, 0.05081331729888916, 0.09277626872062683, 0.015259254723787308)","(0.016174810007214546, 0.018005920574069023, 0.016174810007214546, 0.022736290469765663, 0.01434369944036007, 0.020294809713959694, 0.01434369944036007, 0.02548295632004738, 0.006408886983990669, 0.01144444104284048, 0.02548295632004738, 0.022736290469765663, 0.01434369944036007, 0.020294809713959694, 0.02548295632004738, 0.012817773967981339)","(6.103701889514923e-05, 0.00012207403779029846, 4.577776417136192e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 0.00027466658502817154, 7.629627361893654e-05, 0.000198370311409235, 0.0, 3.0518509447574615e-05, 0.00012207403779029846, 7.629627361893654e-05, 4.577776417136192e-05, 7.629627361893654e-05, 0.00010681478306651115, 3.0518509447574615e-05)","(21.799999237060547, 20.100000381469727, 21.600000381469727, 18.200000762939453, 22.200000762939453, 19.799999237060547, 22.299999237060547, 17.600000381469727, 29.600000381469727, 24.100000381469727, 17.399999618530273, 18.799999237060547, 23.0, 20.0, 17.899999618530273, 23.799999237060547)"
2023/08/08/18:15:09.442054,20,"(1, 1, 1)","(9.98870849609375, 20.0048828125, 26.65639305114746)","(0.053499214351177216, 0.043336279690265656, -0.03787130489945412)","(-0.1705646961927414, -0.18120701611042023, 0.18648022413253784)","(0.0, 0.0, 0.004577776417136192)","(-26.340524673461914, 8.389537811279297, -35.17868423461914)","(-20.139163970947266, 15.790276527404785, -26.578569412231445)","(0.10391552746295929, 0.23361918330192566, 0.4847865104675293)","(0.00030518509447574615, 0.0027466658502817154, 0.01678518019616604)","(0.0, 1.5259254723787308e-05, 0.0003814813680946827)","(36.400001525878906, 26.700000762939453, 17.700000762939453)"
2023/08/08/18:15:09.482790,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33613109588623, 9.242530822753906, 10.116886138916016, 11.737419128417969, 13.463240623474121, 14.658040046691895, 16.70430564880371, 17.638172149658203, 19.968259811401367, 22.27088165283203, 23.09946060180664, 24.285104751586914, 24.633014678955078, 26.02008056640625, 26.88070297241211, 28.139591217041016, 28.400524139404297, 29.696035385131836)","(-0.5492777824401855, -0.8605895042419434, 0.05436210334300995, -0.057717788964509964, -0.27257752418518066, -0.17737194895744324, -0.8990360498428345, -0.8339357376098633, 0.25742900371551514, -0.6080501675605774, -0.5946274399757385, -0.5346086025238037, 1.0035417079925537, -0.5038321614265442, -0.5105435848236084, -0.45493507385253906, -0.4461143910884857, -0.4375813603401184)","(0.18580909073352814, -0.05129404738545418, 0.8654791712760925, -0.8705606460571289, 0.45148348808288574, -1.0782296657562256, -0.07766015082597733, -0.034995004534721375, 1.2888708114624023, 0.1341315358877182, 0.1471707671880722, 0.19817718863487244, 0.13758310675621033, 0.22511854767799377, 0.2194618284702301, 0.2701806128025055, 0.2778507471084595, 0.28753429651260376)","(0.0, -0.009155552834272385, 0.0, 0.01831110566854477, 0.004577776417136192, 0.004577776417136192, 0.0, -0.013733329251408577, 0.0, 0.0, 0.004577776417136192, 0.0, -0.09613330662250519, 0.004577776417136192, 0.009155552834272385, 0.0, 0.004577776417136192, 0.02288888208568096)","(-28.940702438354492, -24.304941177368164, -22.02825927734375, -39.857173919677734, -32.26721954345703, -26.920377731323242, -5.847346305847168, -17.920469284057617, 22.547075271606445, -8.362071990966797, -13.284707069396973, -10.87679672241211, 0.5920590758323669, -10.562456130981445, -13.760795593261719, -9.933774948120117, -9.21353816986084, -15.704825401306152)","(-36.140018463134766, -41.904964447021484, -3.4272286891937256, -22.25714874267578, -28.067873001098633, -0.32044434547424316, -25.647754669189453, -34.91927719116211, 56.54774475097656, -17.163610458374023, -21.686452865600586, -17.877742767333984, -24.604022979736328, -16.562395095825195, -19.962156295776367, -13.733328819274902, -12.613300323486328, -18.70479393005371)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.12512588500976562, 0.015259254723787308, 0.037690360099077225, 0.015259254723787308, 0.12512588500976562, 0.0025940733030438423, 0.011291848495602608, 0.027924437075853348, 0.037690360099077225, 0.12512588500976562, 0.027924437075853348, 0.05081331729888916, 0.011291848495602608, 0.011291848495602608, 0.06866664439439774)","(0.017700735479593277, 0.02227851189672947, 0.017700735479593277, 0.031281471252441406, 0.014038514345884323, 0.0198370311409235, 0.014038514345884323, 0.031281471252441406, 0.0070192571729421616, 0.012512588873505592, 0.017700735479593277, 0.0198370311409235, 0.031281471252441406, 0.017700735479593277, 0.02227851189672947, 0.012512588873505592, 0.012512588873505592, 0.024872586131095886)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 0.00012207403779029846, 3.0518509447574615e-05, 4.577776417136192e-05, 6.103701889514923e-05, 0.00025940733030438423, 0.0, 3.0518509447574615e-05, 6.103701889514923e-05, 6.103701889514923e-05, 0.00039674062281847, 4.577776417136192e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 3.0518509447574615e-05, 9.155552834272385e-05)","(21.5, 19.200000762939453, 21.299999237060547, 16.399999618530273, 23.200000762939453, 20.200000762939453, 23.700000762939453, 16.299999237060547, 29.799999237060547, 24.600000381469727, 21.700000762939453, 20.700000762939453, 16.600000381469727, 21.600000381469727, 19.200000762939453, 25.0, 24.200000762939453, 18.299999237060547)"
2023/08/08/18:15:09.511601,20,"(1, 1, 1)","(9.979552268981934, 20.00946044921875, 26.775413513183594)","(0.053499214351177216, 0.04324040189385414, -0.0403641015291214)","(-0.1705646961927414, -0.18130289018154144, 0.18398743867874146)","(0.0, 0.0, -0.004577776417136192)","(-26.45039176940918, 8.456679344177246, -35.023040771484375)","(-20.24903106689453, 15.857417106628418, -26.822717666625977)","(0.10391552746295929, 0.23361918330192566, 0.5256813168525696)","(0.00030518509447574615, 0.0025940733030438423, 0.01892147585749626)","(0.0, 1.5259254723787308e-05, 0.0005493331700563431)","(36.5, 26.399999618530273, 16.899999618530273)"
2023/08/08/18:15:09.553512,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.322397232055664, 9.22421932220459, 10.121463775634766, 11.728262901306152, 13.472395896911621, 14.680929183959961, 16.745506286621094, 18.43470573425293, 19.968259811401367, 21.629993438720703, 22.25257110595703, 23.218481063842773, 23.941770553588867, 24.1706600189209, 24.719993591308594, 25.681325912475586, 26.642658233642578, 27.228614807128906, 28.327280044555664, 28.647724151611328, 29.398479461669922)","(-0.5467849373817444, -0.8486049175262451, 0.054074473679065704, -0.05580025538802147, -0.27113938331604004, -0.17689256370067596, -0.8937628269195557, -0.7278002500534058, 0.25752487778663635, -0.6499482989311218, -0.5927098989486694, -0.5958738327026367, -0.5444839000701904, 0.5404571294784546, 0.1440068483352661, -0.5185971856117249, -0.5080507397651672, 0.3081477880477905, 1.115238070487976, -0.43585559725761414, -0.4381566345691681)","(0.1881101280450821, -0.04573319852352142, 0.8649998307228088, -0.8674926161766052, 0.4536886513233185, -1.0772708654403687, -0.07440033555030823, 0.03748780116438866, 1.2891584634780884, 0.09808188676834106, 0.14899243414402008, 0.14611612260341644, 0.18993179500102997, -0.1953967660665512, 1.015813946723938, 0.21265457570552826, 0.22157111763954163, -0.41457095742225647, 0.1928080916404724, 0.289068341255188, 0.28695905208587646)","(0.004577776417136192, -0.009155552834272385, 0.0, 0.004577776417136192, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.013733329251408577, 0.0, 0.0, 0.0, -0.013733329251408577, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0)","(-28.968168258666992, -25.022125244140625, -22.067934036254883, -39.6771125793457, -33.07901382446289, -27.31406593322754, -4.187139511108398, -21.219520568847656, 22.43110466003418, -11.783196449279785, -11.795403480529785, -8.951078414916992, -14.517655372619629, -18.301950454711914, -23.7983341217041, -11.011077880859375, -10.980559349060059, -24.124881744384766, 9.015167236328125, -11.093478202819824, -15.744499206542969)","(-36.167484283447266, -42.22235870361328, -3.469954490661621, -22.077089309692383, -28.87966537475586, -0.7141331434249878, -23.7861270904541, -32.81960678100586, 56.4317741394043, -21.58268928527832, -20.1940975189209, -17.349773406982422, -21.716970443725586, -24.70168113708496, 1.7975401878356934, -17.413862228393555, -17.181921005249023, -22.525711059570312, -17.181921005249023, -13.8920259475708, -18.744468688964844)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.05081331729888916, 0.015259254723787308, 0.16891995072364807, 0.0025940733030438423, 0.02075258642435074, 0.011291848495602608, 0.00839259009808302, 0.037690360099077225, 0.09277626872062683, 0.027924437075853348, 0.027924437075853348, 0.037690360099077225, 0.22797326743602753, 0.06866664439439774, 0.02075258642435074, 0.037690360099077225)","(0.0198370311409235, 0.024872586131095886, 0.0198370311409235, 0.027924437075853348, 0.0198370311409235, 0.024872586131095886, 0.0157170332968235, 0.0393688790500164, 0.0079348124563694, 0.017700735479593277, 0.014038514345884323, 0.012512588873505592, 0.02212592028081417, 0.031281471252441406, 0.0198370311409235, 0.0198370311409235, 0.02212592028081417, 0.04425184056162834, 0.027924437075853348, 0.017700735479593277, 0.02212592028081417)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 7.629627361893654e-05, 4.577776417136192e-05, 6.103701889514923e-05, 6.103701889514923e-05, 0.00025940733030438423, 0.0, 4.577776417136192e-05, 3.0518509447574615e-05, 3.0518509447574615e-05, 6.103701889514923e-05, 0.00012207403779029846, 4.577776417136192e-05, 4.577776417136192e-05, 6.103701889514923e-05, 0.00015259254723787308, 0.0003814813680946827, 4.577776417136192e-05, 6.103701889514923e-05)","(21.5, 19.899999618530273, 21.700000762939453, 18.200000762939453, 21.799999237060547, 20.0, 23.399999618530273, 15.600000381469727, 29.799999237060547, 22.899999618530273, 24.700000762939453, 25.5, 20.200000762939453, 17.200000762939453, 21.299999237060547, 21.700000762939453, 20.200000762939453, 14.800000190734863, 18.799999237060547, 22.700000762939453, 20.299999237060547)"
2023/08/08/18:15:09.591851,20,"(1, 1, 1, 1)","(9.9932861328125, 14.603106498718262, 20.023193359375, 26.802881240844727)","(0.05330745875835419, -0.04995177313685417, 0.043336279690265656, -0.03892594948410988)","(-0.17085231840610504, 0.1739203780889511, -0.18120701611042023, 0.18542557954788208)","(0.0, 0.0, 0.0, 0.0)","(-26.496170043945312, -40.91006088256836, 8.407849311828613, -36.103397369384766)","(-20.294809341430664, -33.71074676513672, 15.808588027954102, -27.704702377319336)","(0.10391552746295929, 0.3801080286502838, 0.23361918330192566, 0.5256813168525696)","(0.00030518509447574615, 0.007782219909131527, 0.002288888208568096, 0.017090365290641785)","(0.0, 0.00013733329251408577, 1.5259254723787308e-05, 0.0005493331700563431)","(36.5, 20.5, 26.399999618530273, 16.899999618530273)"
