time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:26:51.016933,20,"(1, 1, 1, 1)","(10.020752906799316, 13.499862670898438, 14.43372917175293, 25.928525924682617)","(0.05311570689082146, -0.18005648255348206, -0.04822599142789841, 0.15512853860855103)","(-0.17094820737838745, 0.04448680207133293, 0.17564615607261658, -0.06845597922801971)","(0.0, 0.004577776417136192, 0.0, 0.0)","(-25.428022384643555, -28.330331802368164, -40.49806213378906, -11.374248504638672)","(-19.226661682128906, -35.52964782714844, -33.298744201660156, -16.574602127075195)","(0.10391552746295929, 0.2534562349319458, 0.3801080286502838, 0.23361918330192566)","(0.00030518509447574615, 0.0033570360392332077, 0.009308145381510258, 0.0027466658502817154)","(0.0, 3.0518509447574615e-05, 0.00013733329251408577, 1.5259254723787308e-05)","(36.5, 25.799999237060547, 20.899999618530273, 26.799999237060547)"
2023/08/08/18:26:51.057472,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33613109588623, 9.343241691589355, 10.116886138916016, 11.760307312011719, 13.371685028076172, 14.639728546142578, 16.66310691833496, 17.638172149658203, 18.604084014892578, 20.096439361572266, 20.998260498046875, 21.863460540771484, 22.19305992126465, 23.081148147583008, 25.086214065551758, 26.038393020629883, 27.251502990722656, 28.341012954711914, 28.565324783325195, 29.869991302490234)","(-0.5469767451286316, -0.8608770966529846, 0.054074473679065704, -0.06567555665969849, -0.27123525738716125, -0.17852246761322021, -0.8926123380661011, -0.8957762718200684, 0.4049832820892334, -0.6750680208206177, -0.6845598220825195, -0.6115017533302307, 0.409010112285614, -0.576890230178833, 0.4227204918861389, -0.29472506046295166, -0.44640204310417175, 1.094336986541748, -0.4434298574924469, -0.4245421290397644)","(0.18791837990283966, -0.051485802978277206, 0.8650956749916077, -0.8813947439193726, 0.45359277725219727, -1.0817770957946777, -0.07363332808017731, -0.07564673572778702, -0.31792721152305603, 0.07842715829610825, 0.07152403891086578, 0.13135111331939697, -0.31361275911331177, 0.16222341358661652, -0.30057352781295776, 0.42885658144950867, 0.2775631248950958, 0.1836039274930954, 0.2812064290046692, 0.29932713508605957)","(0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0)","(-28.955961227416992, -24.109622955322266, -21.604053497314453, -39.08810806274414, -35.6730842590332, -27.33237648010254, -4.684591293334961, -14.856410026550293, -24.347667694091797, -9.881893157958984, -16.010009765625, -13.455611228942871, -20.987579345703125, -13.9103364944458, 27.9793701171875, 10.42817497253418, -14.929655075073242, 8.648945808410645, -11.276589393615723, -11.508529663085938)","(-36.155277252197266, -41.70964813232422, -3.003021240234375, -20.285654067993164, -31.473739624023438, -0.5310220718383789, -24.082155227661133, -34.45539855957031, -25.54704475402832, -19.28159523010254, -25.80950355529785, -22.45551872253418, -22.18695640563965, -21.31107521057129, 25.58061408996582, 13.028351783752441, -18.329416275024414, -17.346721649169922, -14.474928855895996, -13.708914756774902)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.12512588500976562, 0.09277626872062683, 0.037690360099077225, 0.011291848495602608, 0.16891995072364807, 0.06866664439439774, 0.006256294436752796, 0.037690360099077225, 0.037690360099077225, 0.09277626872062683, 0.037690360099077225, 0.027924437075853348, 0.037690360099077225, 0.015259254723787308, 0.09277626872062683, 0.011291848495602608, 0.05081331729888916)","(0.017700735479593277, 0.024872586131095886, 0.017700735479593277, 0.031281471252441406, 0.027924437075853348, 0.0198370311409235, 0.012512588873505592, 0.03509628772735596, 0.024872586131095886, 0.00991851557046175, 0.0198370311409235, 0.0198370311409235, 0.027924437075853348, 0.0198370311409235, 0.017700735479593277, 0.0198370311409235, 0.014038514345884323, 0.027924437075853348, 0.012512588873505592, 0.02227851189672947)","(6.103701889514923e-05, 0.0001831110566854477, 4.577776417136192e-05, 0.00012207403779029846, 0.00010681478306651115, 4.577776417136192e-05, 4.577776417136192e-05, 0.0003662221133708954, 9.155552834272385e-05, 1.5259254723787308e-05, 7.629627361893654e-05, 7.629627361893654e-05, 0.00010681478306651115, 7.629627361893654e-05, 4.577776417136192e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 0.0004425183869898319, 3.0518509447574615e-05, 7.629627361893654e-05)","(21.399999618530273, 18.799999237060547, 21.600000381469727, 16.5, 17.600000381469727, 20.299999237060547, 24.299999237060547, 15.699999809265137, 18.299999237060547, 27.0, 20.399999618530273, 20.600000381469727, 17.399999618530273, 20.600000381469727, 21.299999237060547, 20.799999237060547, 23.399999618530273, 17.299999237060547, 24.200000762939453, 19.899999618530273)"
2023/08/08/18:26:51.096110,20,"(1, 1, 1, 1)","(10.016175270080566, 13.499862670898438, 14.32844066619873, 25.933103561401367)","(0.05330745875835419, -0.1790977269411087, -0.0501435287296772, 0.15541617572307587)","(-0.17085231840610504, 0.045157939195632935, 0.1738245040178299, -0.06845597922801971)","(0.0, 0.0, 0.0, 0.0)","(-25.366985321044922, -28.1655330657959, -40.720848083496094, -11.316263198852539)","(-19.168676376342773, -35.36484909057617, -33.51847839355469, -16.513565063476562)","(0.09582812339067459, 0.23361918330192566, 0.3505050837993622, 0.23361918330192566)","(0.00030518509447574615, 0.0025940733030438423, 0.0070192571729421616, 0.0025940733030438423)","(0.0, 1.5259254723787308e-05, 9.155552834272385e-05, 1.5259254723787308e-05)","(36.5, 26.799999237060547, 21.299999237060547, 26.799999237060547)"
2023/08/08/18:26:51.127155,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34070873260498, 9.146397590637207, 10.116886138916016, 11.89306354522705, 12.039551734924316, 13.444929122924805, 14.648884773254395, 16.67226219177246, 18.562883377075195, 20.068971633911133, 21.849727630615234, 23.12234878540039, 23.9783935546875, 25.086214065551758, 26.038393020629883, 27.59025764465332, 28.71639060974121, 29.8059024810791)","(-0.5469767451286316, -0.8717111945152283, 0.05417035147547722, 0.6944351196289062, 0.03489912673830986, -0.2741115689277649, -0.17938534915447235, -0.8872432112693787, 0.3965461254119873, -0.6741092801094055, -0.6201306581497192, -0.5891624689102173, -0.5258838534355164, 0.4227204918861389, -0.29472506046295166, -0.46126291155815125, -0.4551268219947815, -0.4259802997112274)","(0.18791837990283966, -0.05848480388522148, 0.8651915788650513, -0.06931887567043304, 0.8434275388717651, 0.4498535990715027, -1.0837905406951904, -0.070277638733387, -0.32646024227142334, 0.07929005473852158, 0.12425623834133148, 0.15273162722587585, 0.20603908598423004, -0.30047765374183655, 0.42885658144950867, 0.26404449343681335, 0.26998886466026306, 0.29856011271476746)","(0.009155552834272385, 0.004577776417136192, 0.0, -0.009155552834272385, 0.0, -0.013733329251408577, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009155552834272385, 0.0, 0.0)","(-29.087190628051758, -24.69862937927246, -21.655933380126953, -29.13602066040039, -40.92837142944336, -34.803306579589844, -27.182836532592773, -5.139317035675049, -23.398540496826172, -10.202337265014648, -11.590929985046387, -14.810632705688477, -13.699758529663086, 28.0037841796875, 10.367137908935547, -8.587908744812012, -9.66826343536377, -14.838099479675293)","(-36.28955841064453, -42.29865264892578, -3.0549027919769287, -39.73509979248047, -24.127933502197266, -30.603961944580078, -0.5829035043716431, -24.140140533447266, -24.399547576904297, -19.602039337158203, -20.590837478637695, -23.010955810546875, -20.297861099243164, 25.605030059814453, 12.967314720153809, -12.588885307312012, -13.467818260192871, -17.038484573364258)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.09277626872062683, 0.12512588500976562, 0.09277626872062683, 0.037690360099077225, 0.02075258642435074, 0.05081331729888916, 0.006256294436752796, 0.027924437075853348, 0.037690360099077225, 0.015259254723787308, 0.027924437075853348, 0.037690360099077225, 0.0033570360392332077, 0.011291848495602608, 0.06866664439439774)","(0.0198370311409235, 0.027924437075853348, 0.0198370311409235, 0.031281471252441406, 0.03509628772735596, 0.031281471252441406, 0.02212592028081417, 0.017700735479593277, 0.024872586131095886, 0.011139255948364735, 0.0198370311409235, 0.02212592028081417, 0.0157170332968235, 0.0198370311409235, 0.02212592028081417, 0.008850367739796638, 0.014038514345884323, 0.027924437075853348)","(6.103701889514923e-05, 0.0001831110566854477, 4.577776417136192e-05, 0.00015259254723787308, 0.00012207403779029846, 0.00010681478306651115, 4.577776417136192e-05, 7.629627361893654e-05, 7.629627361893654e-05, 1.5259254723787308e-05, 6.103701889514923e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 4.577776417136192e-05, 4.577776417136192e-05, 1.5259254723787308e-05, 3.0518509447574615e-05, 9.155552834272385e-05)","(21.700000762939453, 18.399999618530273, 21.799999237060547, 17.5, 16.100000381469727, 17.899999618530273, 20.5, 22.5, 19.5, 26.600000381469727, 21.399999618530273, 20.799999237060547, 23.700000762939453, 21.399999618530273, 20.700000762939453, 28.0, 24.600000381469727, 18.5)"
2023/08/08/18:26:51.166112,20,"(1, 1, 1, 1)","(10.025330543518066, 13.499862670898438, 14.300973892211914, 25.942258834838867)","(0.05311570689082146, -0.17948122322559357, -0.04928063601255417, 0.15512853860855103)","(-0.17094820737838745, 0.044774431735277176, 0.1744956374168396, -0.06845597922801971)","(0.0, 0.0, 0.0, 0.0)","(-25.403606414794922, -28.281503677368164, -41.288490295410156, -11.261329650878906)","(-19.205297470092773, -35.48081970214844, -34.089176177978516, -16.46168327331543)","(0.10391552746295929, 0.23361918330192566, 0.3801080286502838, 0.23361918330192566)","(0.00030518509447574615, 0.002288888208568096, 0.007782219909131527, 0.002288888208568096)","(0.0, 1.5259254723787308e-05, 0.00013733329251408577, 1.5259254723787308e-05)","(36.5, 26.399999618530273, 20.399999618530273, 26.899999618530273)"
2023/08/08/18:26:51.207336,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.322397232055664, 9.22421932220459, 10.121463775634766, 11.339152336120605, 11.792351722717285, 13.412884712219238, 14.639728546142578, 16.653949737548828, 18.553728103637695, 20.073549270629883, 21.845149993896484, 25.081636428833008, 26.038393020629883, 27.608570098876953, 28.720970153808594)","(-0.5496612787246704, -0.8546451330184937, 0.05378684401512146, 0.07459209114313126, -0.05743015930056572, -0.27305692434310913, -0.17928947508335114, -0.889735996723175, -0.7500436305999756, -0.678231954574585, -0.6248286366462708, 0.4227204918861389, -0.2949168086051941, -0.47497329115867615, -0.4467855393886566)","(0.1855214685201645, -0.049184758216142654, 0.864616334438324, 0.8945298194885254, -0.8700813055038452, 0.45100411772727966, -1.0835987329483032, -0.07181166857481003, 0.021955769509077072, 0.07593436539173126, 0.11994178593158722, -0.30047765374183655, 0.42876070737838745, 0.25158053636550903, 0.2771795988082886)","(0.0, 0.0, 0.0, 0.009155552834272385, 0.0, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004577776417136192, 0.004577776417136192)","(-29.001739501953125, -24.85732650756836, -21.671194076538086, -42.26203155517578, -39.249855041503906, -35.050506591796875, -27.402568817138672, -4.913479804992676, -14.584795951843262, -9.720145225524902, -12.857447624206543, 27.9915771484375, 10.367137908935547, -13.9194917678833, -9.686574935913086)","(-36.20105743408203, -42.45735168457031, -3.070162057876587, -22.46162223815918, -21.649829864501953, -30.85116195678711, -0.8026368021965027, -24.314096450805664, -26.786096572875977, -19.32126808166504, -21.857357025146484, 25.58976936340332, 12.967314720153809, -18.720054626464844, -13.089388847351074)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.16891995072364807, 0.09277626872062683, 0.05081331729888916, 0.037690360099077225, 0.015259254723787308, 0.015259254723787308, 0.00839259009808302, 0.05081331729888916, 0.027924437075853348, 0.037690360099077225, 0.015259254723787308, 0.00839259009808302)","(0.0158696249127388, 0.022431105375289917, 0.0158696249127388, 0.0315866582095623, 0.025177771225571632, 0.019989624619483948, 0.017853328958153725, 0.012665181420743465, 0.012665181420743465, 0.010071108117699623, 0.019989624619483948, 0.0158696249127388, 0.017853328958153725, 0.012665181420743465, 0.010071108117699623)","(6.103701889514923e-05, 0.00016785180196166039, 4.577776417136192e-05, 0.00013733329251408577, 9.155552834272385e-05, 6.103701889514923e-05, 4.577776417136192e-05, 6.103701889514923e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 9.155552834272385e-05, 4.577776417136192e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 1.5259254723787308e-05)","(21.600000381469727, 18.799999237060547, 21.799999237060547, 15.100000381469727, 17.5, 19.0, 20.0, 23.299999237060547, 23.0, 25.700000762939453, 19.799999237060547, 21.299999237060547, 20.700000762939453, 23.0, 25.5)"
2023/08/08/18:26:51.246608,20,"(1, 1, 1, 1)","(10.029908180236816, 13.499862670898438, 14.34217357635498, 25.914793014526367)","(0.05311570689082146, -0.18005648255348206, -0.050047650933265686, 0.1556079238653183)","(-0.17094820737838745, 0.04448680207133293, 0.1738245040178299, -0.06826423108577728)","(0.0, 0.004577776417136192, 0.0, 0.0)","(-25.473800659179688, -28.2174129486084, -40.59877395629883, -11.349833488464355)","(-19.272438049316406, -35.41978073120117, -33.39945602416992, -16.547136306762695)","(0.10391552746295929, 0.2534562349319458, 0.3505050837993622, 0.2154606729745865)","(0.00045777764171361923, 0.0035096285864710808, 0.007629627361893654, 0.002288888208568096)","(0.0, 3.0518509447574615e-05, 9.155552834272385e-05, 1.5259254723787308e-05)","(36.5, 25.700000762939453, 21.600000381469727, 27.200000762939453)"
2023/08/08/18:26:51.288338,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.322397232055664, 9.21964168548584, 10.121463775634766, 11.755729675292969, 13.389995574951172, 14.676351547241211, 16.621906280517578, 18.530838012695312, 19.31821632385254, 20.151371002197266, 20.998260498046875, 21.886348724365234, 23.28257179260254, 25.081636428833008, 26.038393020629883, 27.517013549804688, 28.336435317993164, 28.70265769958496, 29.398479461669922)","(-0.5476478338241577, -0.045541442930698395, 0.053882718086242676, -0.0501435287296772, -0.2760290801525116, -0.1765090525150299, -0.885517418384552, -0.7803406715393066, -0.8667256236076355, -0.6777525544166565, -0.6950103640556335, -0.6174461245536804, -0.6044068932533264, 0.4226246178150177, -0.2948209345340729, -0.4618381857872009, 1.1211824417114258, -0.44966185092926025, -0.4446762502193451)","(0.18734312057495117, -0.84898841381073, 0.8648080825805664, 0.7187877893447876, 0.4473608136177063, -1.0765997171401978, -0.06922299414873123, 0.0017257810104638338, -0.055320870131254196, 0.07631787657737732, 0.0644291564822197, 0.12646140158176422, 0.13815836608409882, -0.30057352781295776, 0.42876070737838745, 0.2637568712234497, 0.1959720253944397, 0.2747826874256134, 0.27909713983535767)","(0.0, 0.004577776417136192, 0.0, 0.01831110566854477, 0.0, 0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.0, 0.013733329251408577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009155552834272385, 0.0, 0.0)","(-28.577531814575195, -41.15115737915039, -21.649829864501953, -38.40143966674805, -33.70159149169922, -27.13400650024414, -5.38346529006958, -13.599047660827637, -14.304025650024414, -9.506515502929688, -15.521714210510254, -12.518692970275879, -12.652974128723145, 27.9793701171875, 10.321359634399414, -12.402722358703613, 9.183019638061523, -10.486160278320312, -22.537919998168945)","(-35.77684783935547, -23.950925827026367, -3.0487990379333496, -26.999725341796875, -29.902034759521484, -0.5340738892555237, -24.582658767700195, -28.000732421875, -31.904048919677734, -19.10458755493164, -25.922422409057617, -21.518600463867188, -21.253089904785156, 25.97735595703125, 12.921536445617676, -16.403697967529297, -17.212438583374023, -14.0842924118042, -25.937681198120117)","(0.027924437075853348, 0.037690360099077225, 0.027924437075853348, 0.06866664439439774, 0.05081331729888916, 0.037690360099077225, 0.02075258642435074, 0.05081331729888916, 0.16891995072364807, 0.004577776417136192, 0.06866664439439774, 0.037690360099077225, 0.06866664439439774, 0.027924437075853348, 0.037690360099077225, 0.011291848495602608, 0.06866664439439774, 0.011291848495602608, 0.16891995072364807)","(0.01739555038511753, 0.019379254430532455, 0.01739555038511753, 0.024414807558059692, 0.021820735186338425, 0.019379254430532455, 0.01541184727102518, 0.021820735186338425, 0.034485917538404465, 0.008697775192558765, 0.024414807558059692, 0.019379254430532455, 0.024414807558059692, 0.01739555038511753, 0.019379254430532455, 0.01235999632626772, 0.024414807558059692, 0.01235999632626772, 0.034485917538404465)","(6.103701889514923e-05, 4.577776417136192e-05, 4.577776417136192e-05, 7.629627361893654e-05, 6.103701889514923e-05, 4.577776417136192e-05, 7.629627361893654e-05, 0.00012207403779029846, 0.00033570360392332077, 1.5259254723787308e-05, 0.00012207403779029846, 7.629627361893654e-05, 0.00010681478306651115, 4.577776417136192e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 0.00039674062281847, 3.0518509447574615e-05, 0.00016785180196166039)","(21.899999618530273, 20.399999618530273, 21.799999237060547, 18.299999237060547, 19.799999237060547, 20.399999618530273, 22.299999237060547, 19.799999237060547, 15.0, 27.5, 18.5, 20.799999237060547, 18.700000762939453, 21.399999618530273, 20.5, 25.0, 18.399999618530273, 24.600000381469727, 15.100000381469727)"
2023/08/08/18:26:51.316779,20,"(1, 1, 1, 1)","(10.025330543518066, 13.499862670898438, 14.273507118225098, 25.923948287963867)","(0.0534033365547657, -0.18005648255348206, -0.04793836176395416, 0.15512853860855103)","(-0.17075644433498383, 0.04448680207133293, 0.17602966725826263, -0.06855186074972153)","(0.0, 0.0, 0.004577776417136192, 0.0)","(-25.443281173706055, -28.25403594970703, -40.60792922973633, -11.426130294799805)","(-19.241920471191406, -35.45335388183594, -33.210243225097656, -16.626483917236328)","(0.10391552746295929, 0.23361918330192566, 0.3801080286502838, 0.23361918330192566)","(0.00030518509447574615, 0.0025940733030438423, 0.008697775192558765, 0.0025940733030438423)","(0.0, 1.5259254723787308e-05, 0.00013733329251408577, 1.5259254723787308e-05)","(36.5, 26.299999237060547, 20.5, 26.899999618530273)"
2023/08/08/18:26:51.358098,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33613109588623, 9.265419006347656, 10.116886138916016, 11.691640853881836, 13.431196212768555, 14.658040046691895, 16.626483917236328, 18.114261627197266, 19.73937225341797, 20.151371002197266, 20.998260498046875, 21.968748092651367, 23.346660614013672, 25.081636428833008, 26.038393020629883, 27.507858276367188, 28.281503677368164, 28.65688133239746, 29.7967472076416)","(-0.5486066341400146, 0.6970238089561462, 0.054266225546598434, -0.06164873391389847, -0.2727692723274231, -0.17794720828533173, -0.8829287886619568, -0.8202253580093384, -0.6963526606559753, -0.6822587847709656, -0.6878196001052856, -0.625116229057312, -0.6139945387840271, 0.4227204918861389, -0.2951085567474365, -0.4726722538471222, 1.080722451210022, -0.41639262437820435, -0.4570443630218506)","(0.18648022413253784, -0.06682607531547546, 0.8653833270072937, -0.8766009211540222, 0.4512917399406433, -1.0806266069412231, -0.06663432717323303, -0.38762959837913513, 0.06347039341926575, 0.07277043163776398, 0.06893536448478699, 0.11965415626764297, 0.1296253353357315, -0.30047765374183655, 0.4284730851650238, 0.2531145513057709, 0.17756369709968567, 0.3059426248073578, 0.2677837014198303)","(0.0, 0.01831110566854477, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032044436782598495, 0.0, 0.0, 0.013733329251408577)","(-29.349651336669922, -30.964078903198242, -21.698659896850586, -39.310890197753906, -35.215309143066406, -27.191991806030273, -5.618457794189453, -17.82586097717285, -11.423078536987305, -8.948026657104492, -13.006988525390625, -8.673360824584961, -12.234870910644531, 27.982421875, 10.394604682922363, -12.131107330322266, 5.749687194824219, -13.980528831481934, -16.44947624206543)","(-36.54896545410156, -41.56315994262695, -3.097628593444824, -21.10965347290039, -31.015960693359375, -0.3906369209289551, -24.41786003112793, -31.025115966796875, -21.82378578186035, -18.750572204589844, -23.007904052734375, -17.673269271850586, -21.234779357910156, 25.58366584777832, 12.994781494140625, -16.531877517700195, -20.047609329223633, -15.579699516296387, -20.24903106689453)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.06866664439439774, 0.06866664439439774, 0.037690360099077225, 0.027924437075853348, 0.16891995072364807, 0.027924437075853348, 0.006256294436752796, 0.015259254723787308, 0.037690360099077225, 0.05081331729888916, 0.027924437075853348, 0.037690360099077225, 0.015259254723787308, 0.12512588500976562, 0.05081331729888916, 0.037690360099077225)","(0.01907406933605671, 0.02685628831386566, 0.01907406933605671, 0.02685628831386566, 0.02685628831386566, 0.02136295661330223, 0.01907406933605671, 0.03784295171499252, 0.01907406933605671, 0.010681478306651115, 0.015106662176549435, 0.02136295661330223, 0.023957030847668648, 0.01907406933605671, 0.02136295661330223, 0.015106662176549435, 0.033722952008247375, 0.023957030847668648, 0.02136295661330223)","(6.103701889514923e-05, 0.00012207403779029846, 4.577776417136192e-05, 7.629627361893654e-05, 7.629627361893654e-05, 4.577776417136192e-05, 9.155552834272385e-05, 0.00030518509447574615, 6.103701889514923e-05, 1.5259254723787308e-05, 4.577776417136192e-05, 7.629627361893654e-05, 9.155552834272385e-05, 4.577776417136192e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 0.0005188146606087685, 7.629627361893654e-05, 6.103701889514923e-05)","(21.200000762939453, 18.700000762939453, 21.600000381469727, 18.299999237060547, 18.100000381469727, 20.399999618530273, 21.600000381469727, 15.199999809265137, 21.600000381469727, 26.700000762939453, 23.299999237060547, 20.700000762939453, 19.100000381469727, 21.399999618530273, 20.600000381469727, 23.700000762939453, 16.700000762939453, 19.100000381469727, 20.399999618530273)"
2023/08/08/18:26:51.396948,20,"(1, 1, 1, 1)","(10.020752906799316, 13.499862670898438, 14.287240028381348, 25.942258834838867)","(0.05321158096194267, -0.1803441196680069, -0.050239402800798416, 0.1556079238653183)","(-0.17085231840610504, 0.0442950464785099, 0.17372862994670868, -0.06826423108577728)","(0.0, 0.0, 0.0, 0.0)","(-25.446332931518555, -28.2082576751709, -41.233558654785156, -11.368144989013672)","(-19.244972229003906, -35.40757369995117, -34.03424072265625, -16.568498611450195)","(0.10391552746295929, 0.2534562349319458, 0.3801080286502838, 0.2154606729745865)","(0.00030518509447574615, 0.0028992583975195885, 0.0079348124563694, 0.00198370311409235)","(0.0, 3.0518509447574615e-05, 0.00013733329251408577, 1.5259254723787308e-05)","(36.5, 25.799999237060547, 20.5, 27.299999237060547)"
2023/08/08/18:26:51.437417,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33613109588623, 9.196752548217773, 10.121463775634766, 11.66417407989502, 13.330485343933105, 14.676351547241211, 16.68141746520996, 18.22412872314453, 18.553728103637695, 19.73937225341797, 20.20172691345215, 20.998260498046875, 22.1610164642334, 23.09946060180664, 25.086214065551758, 26.038393020629883, 28.281503677368164, 28.592790603637695)","(-0.5450592041015625, -0.04832186922430992, 0.054266225546598434, -0.059347692877054214, -0.27708372473716736, -0.17746782302856445, -0.8873391151428223, -0.8216635584831238, 0.8533028364181519, -0.6951062679290771, -0.6787113547325134, -0.6986536979675293, -0.6175419688224792, -0.6155285835266113, 0.42281636595726013, -0.2948209345340729, 1.0875296592712402, -0.4401700496673584)","(0.1894524097442627, -0.8533028364181519, 0.8653833270072937, -0.8729575872421265, 0.44621026515960693, -1.079763650894165, -0.070277638733387, -0.025886716321110725, 0.4061338007450104, 0.06433328241109848, 0.0755508616566658, 0.06088171899318695, 0.126365527510643, 0.12837892770767212, -0.30047765374183655, 0.42876070737838745, 0.18082350492477417, 0.2844662368297577)","(0.004577776417136192, 0.0, 0.0, -0.004577776417136192, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.004577776417136192)","(-29.093294143676758, -42.28339385986328, -21.707815170288086, -40.3485221862793, -34.086124420166016, -27.521591186523438, -5.703909397125244, -13.589892387390137, -10.626544952392578, -13.309122085571289, -10.742515563964844, -14.697713851928711, -8.307138442993164, -13.9042329788208, 27.99462890625, 10.141301155090332, 7.620471954345703, -11.865596771240234)","(-36.29261016845703, -24.88479232788086, -3.1067843437194824, -22.748497009277344, -30.283517837524414, -0.921658992767334, -24.70473289489746, -29.99053955078125, -23.8257999420166, -23.709829330444336, -20.343637466430664, -25.498214721679688, -17.30704689025879, -22.907194137573242, 25.59282112121582, 12.741477966308594, -18.17682456970215, -15.063936233520508)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.12512588500976562, 0.05081331729888916, 0.037690360099077225, 0.02075258642435074, 0.09277626872062683, 0.05081331729888916, 0.027924437075853348, 0.006256294436752796, 0.06866664439439774, 0.027924437075853348, 0.037690360099077225, 0.027924437075853348, 0.037690360099077225, 0.06866664439439774, 0.015259254723787308)","(0.015564439818263054, 0.021973326802253723, 0.015564439818263054, 0.0276192519813776, 0.019531846046447754, 0.01754814386367798, 0.01388592179864645, 0.02471999265253544, 0.019531846046447754, 0.015564439818263054, 0.008850367739796638, 0.021973326802253723, 0.015564439818263054, 0.01754814386367798, 0.015564439818263054, 0.01754814386367798, 0.021973326802253723, 0.01235999632626772)","(6.103701889514923e-05, 7.629627361893654e-05, 4.577776417136192e-05, 0.00012207403779029846, 6.103701889514923e-05, 4.577776417136192e-05, 7.629627361893654e-05, 0.000198370311409235, 0.00013733329251408577, 6.103701889514923e-05, 1.5259254723787308e-05, 0.00012207403779029846, 6.103701889514923e-05, 7.629627361893654e-05, 4.577776417136192e-05, 4.577776417136192e-05, 0.0003509628586471081, 3.0518509447574615e-05)","(21.700000762939453, 18.899999618530273, 21.600000381469727, 16.799999237060547, 19.0, 20.399999618530273, 22.799999237060547, 17.5, 19.200000762939453, 21.200000762939453, 26.299999237060547, 18.899999618530273, 21.899999618530273, 20.5, 21.299999237060547, 20.600000381469727, 18.5, 23.5)"
2023/08/08/18:26:51.466276,20,"(1, 1, 1, 1)","(10.020752906799316, 13.499862670898438, 14.282662391662598, 25.923948287963867)","(0.05311570689082146, -0.1796729862689972, -0.05071878805756569, 0.15512853860855103)","(-0.17094820737838745, 0.04467855393886566, 0.1732492446899414, -0.06855186074972153)","(0.0, 0.004577776417136192, 0.0, 0.0)","(-25.446332931518555, -28.70876121520996, -39.9822998046875, -11.249122619628906)","(-19.244972229003906, -35.908077239990234, -32.984405517578125, -16.44642448425293)","(0.10391552746295929, 0.2534562349319458, 0.3505050837993622, 0.2154606729745865)","(0.00045777764171361923, 0.0035096285864710808, 0.007782219909131527, 0.0024414807558059692)","(0.0, 3.0518509447574615e-05, 9.155552834272385e-05, 1.5259254723787308e-05)","(36.5, 25.700000762939453, 21.5, 27.200000762939453)"
