time,.id,.scantype,.range,.azimuth1,.azimuth2,.VrelRad,.RCS1,.RCS2,.rangevar,.vrelradvar,.azimuthvar,.SNR
2023/08/08/18:08:17.890303,20,"(1, 1, 1)","(14.149907112121582, 13.737907409667969, 26.564836502075195)","(-0.12099643051624298, 0.20881950855255127, -0.03940533474087715)","(0.10201283544301987, -0.015915537253022194, 0.18504208326339722)","(0.0, 0.0, 0.0)","(8.410901069641113, 13.107699394226074, -29.966123580932617)","(7.809686660766602, 2.307199239730835, -21.56743049621582)","(0.27481916546821594, 0.13245032727718353, 0.3801080286502838)","(0.004272591322660446, 0.0007629627361893654, 0.009308145381510258)","(3.0518509447574615e-05, 0.0, 0.00013733329251408577)","(24.200000762939453, 33.20000076293945, 20.700000762939453)"
2023/08/08/18:08:17.921405,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.35901927947998, 9.164708137512207, 10.126041412353516, 11.851862907409668, 13.788262367248535, 14.127017974853516, 16.589860916137695, 17.226173400878906, 18.44843864440918, 20.046083450317383, 21.863460540771484, 22.85683822631836, 23.520614624023438, 24.44990348815918, 25.200658798217773, 26.052125930786133, 26.68385887145996, 27.466657638549805, 28.23572540283203)","(-0.5481272339820862, -0.8479337692260742, 0.054074473679065704, -0.08322099596261978, 1.1524382829666138, -0.9747786521911621, 0.2050803154706955, -0.8928999304771423, -0.7975984811782837, -0.675643265247345, -0.6185007691383362, 0.17545440793037415, -0.6083378195762634, -0.5456344485282898, -0.5186930894851685, -0.4969290792942047, 0.7097753882408142, -0.49568265676498413, -0.4609752893447876)","(0.18695960938930511, -0.045157939195632935, 0.8649998307228088, 0.6738216280937195, 0.21044941246509552, -0.12329746782779694, 1.1402618885040283, -0.07382507622241974, -0.009683549404144287, 0.07794778048992157, 0.12550263106822968, -0.5616458654403687, 0.13393978774547577, 0.18916477262973785, 0.21255870163440704, 0.23192580044269562, -0.05685489624738693, 0.23355570435523987, 0.2642362415790558)","(0.0, 0.004577776417136192, 0.0, 0.009155552834272385, 0.0, 0.0, -0.01831110566854477, 0.0, -0.004577776417136192, 0.004577776417136192, 0.004577776417136192, 0.0, 0.0, -0.009155552834272385, 0.013733329251408577, 0.0, 0.004577776417136192, 0.004577776417136192, 0.013733329251408577)","(-28.785058975219727, -24.69252586364746, -22.373119354248047, -37.46452331542969, 42.89986801147461, 34.60493850708008, -28.71181297302246, -7.602160930633545, -10.406811714172363, -13.522751808166504, -15.872676849365234, -17.929624557495117, -14.810632705688477, -10.803552627563477, -13.336588859558105, -11.154515266418457, -14.975432395935059, -16.547136306762695, -10.718100547790527)","(-35.984375, -41.892757415771484, -3.772087812423706, -27.063814163208008, 15.701772689819336, 12.402722358703613, -1.9104586839675903, -27.002777099609375, -25.406660079956055, -23.12387466430664, -24.87258529663086, -10.928678512573242, -23.612171173095703, -18.00286865234375, -19.73937225341797, -16.953031539916992, -25.97430419921875, -22.147281646728516, -14.719077110290527)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.05081331729888916, 0.0025940733030438423, 0.027924437075853348, 0.05081331729888916, 0.015259254723787308, 0.05081331729888916, 0.011291848495602608, 0.05081331729888916, 0.06866664439439774, 0.027924437075853348, 0.027924437075853348, 0.027924437075853348, 0.027924437075853348, 0.09277626872062683, 0.09277626872062683, 0.015259254723787308)","(0.017242958769202232, 0.024262215942144394, 0.017242958769202232, 0.021668141707777977, 0.0068666646257042885, 0.017242958769202232, 0.021668141707777977, 0.013580736704170704, 0.021668141707777977, 0.012207403779029846, 0.021668141707777977, 0.024262215942144394, 0.017242958769202232, 0.017242958769202232, 0.017242958769202232, 0.017242958769202232, 0.027161473408341408, 0.027161473408341408, 0.013580736704170704)","(6.103701889514923e-05, 0.00016785180196166039, 4.577776417136192e-05, 6.103701889514923e-05, 4.577776417136192e-05, 0.00012207403779029846, 6.103701889514923e-05, 6.103701889514923e-05, 0.00012207403779029846, 3.0518509447574615e-05, 9.155552834272385e-05, 7.629627361893654e-05, 6.103701889514923e-05, 6.103701889514923e-05, 4.577776417136192e-05, 4.577776417136192e-05, 0.00015259254723787308, 0.00012207403779029846, 3.0518509447574615e-05)","(21.399999618530273, 19.0, 21.600000381469727, 19.600000381469727, 29.899999618530273, 21.200000762939453, 19.899999618530273, 23.200000762939453, 19.700000762939453, 24.899999618530273, 19.399999618530273, 18.799999237060547, 21.700000762939453, 21.200000762939453, 22.0, 21.100000381469727, 17.5, 17.899999618530273, 23.899999618530273)"
2023/08/08/18:08:17.960531,20,"(1, 1, 1)","(14.154484748840332, 13.737907409667969, 26.541948318481445)","(-0.12090054899454117, 0.20872363448143005, -0.039692964404821396)","(0.10210870951414108, -0.016107289120554924, 0.18465857207775116)","(0.0, 0.0, 0.0)","(8.487197875976562, 13.101595878601074, -29.371013641357422)","(7.889034748077393, 2.301095724105835, -20.972320556640625)","(0.27481916546821594, 0.143742173910141, 0.3801080286502838)","(0.0039674062281847, 0.0007629627361893654, 0.008697775192558765)","(3.0518509447574615e-05, 0.0, 0.00013733329251408577)","(24.0, 32.79999923706055, 20.899999618530273)"
2023/08/08/18:08:18.001167,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.35901927947998, 9.192174911499023, 10.126041412353516, 11.769463539123535, 12.044129371643066, 13.788262367248535, 14.131595611572266, 15.752128601074219, 16.66310691833496, 17.217016220092773, 18.109683990478516, 19.350261688232422, 20.114749908447266, 21.76274871826172, 22.939237594604492, 24.358348846435547, 25.360881805419922, 27.361370086669922, 28.2174129486084, 28.84914779663086)","(-0.5466890931129456, -0.022243401035666466, 0.05455385521054268, -0.08149521797895432, 0.028571264818310738, 1.1524382829666138, -0.9746828079223633, 1.1417958736419678, 0.22089996933937073, -0.9202247858047485, -0.8048850893974304, -0.743715763092041, -0.6661514639854431, -0.6471679210662842, -0.5721923112869263, -0.5360467433929443, -0.5585777759552002, -0.4800547659397125, -0.14966356754302979, -0.42348748445510864)","(0.1881101280450821, -0.8174449801445007, 0.8657668232917786, -0.9055556654930115, 0.833648145198822, 0.21044941246509552, -0.12329746782779694, 0.20565557479858398, 1.1812012195587158, -0.08954886347055435, -0.014285632409155369, 0.026653729379177094, 0.0853302851319313, 0.10038293153047562, 0.1667296290397644, 0.19741018116474152, 0.17813895642757416, 0.24726606905460358, 0.592805802822113, 0.3001900315284729)","(0.004577776417136192, 0.009155552834272385, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, -0.009155552834272385, 0.009155552834272385, 0.0, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, 0.027466658502817154, 0.0, 0.0, 0.0, 0.004577776417136192)","(-29.084138870239258, -42.28034210205078, -22.385326385498047, -38.169498443603516, -42.115543365478516, 42.90902328491211, 34.59883499145508, -1.3855403661727905, -28.064821243286133, -12.460707664489746, -12.460707664489746, -12.952054977416992, -15.417950630187988, -14.807580947875977, -8.551286697387695, -12.408825874328613, -12.698751449584961, -14.157536506652832, -18.298898696899414, -17.74040985107422)","(-36.28345489501953, -26.081117630004883, -3.784295082092285, -18.372142791748047, -25.714895248413086, 15.707877159118652, 12.399670600891113, -28.385265350341797, 0.1342814415693283, -32.85927963256836, -27.860347747802734, -24.951932907104492, -25.016021728515625, -24.610126495361328, -15.750602722167969, -19.611194610595703, -19.699697494506836, -19.357891082763672, -10.0985746383667, -19.940793991088867)","(0.027924437075853348, 0.037690360099077225, 0.027924437075853348, 0.06866664439439774, 0.12512588500976562, 0.0025940733030438423, 0.027924437075853348, 0.027924437075853348, 0.05081331729888916, 0.09277626872062683, 0.06866664439439774, 0.02075258642435074, 0.015259254723787308, 0.027924437075853348, 0.037690360099077225, 0.037690360099077225, 0.05081331729888916, 0.037690360099077225, 0.02075258642435074, 0.06866664439439774)","(0.01907406933605671, 0.02151555009186268, 0.01907406933605671, 0.02700888179242611, 0.03402813896536827, 0.007629627361893654, 0.01907406933605671, 0.01907406933605671, 0.024109622463583946, 0.030365917831659317, 0.02700888179242611, 0.017090365290641785, 0.015259254723787308, 0.01907406933605671, 0.02151555009186268, 0.02151555009186268, 0.024109622463583946, 0.02151555009186268, 0.017090365290641785, 0.02700888179242611)","(6.103701889514923e-05, 4.577776417136192e-05, 4.577776417136192e-05, 7.629627361893654e-05, 0.00012207403779029846, 4.577776417136192e-05, 0.00012207403779029846, 0.00022888882085680962, 6.103701889514923e-05, 0.00025940733030438423, 0.00015259254723787308, 6.103701889514923e-05, 4.577776417136192e-05, 6.103701889514923e-05, 7.629627361893654e-05, 6.103701889514923e-05, 7.629627361893654e-05, 6.103701889514923e-05, 3.0518509447574615e-05, 9.155552834272385e-05)","(21.799999237060547, 20.399999618530273, 21.5, 18.5, 16.200000762939453, 29.799999237060547, 21.299999237060547, 21.100000381469727, 19.899999618530273, 17.399999618530273, 18.299999237060547, 22.299999237060547, 23.399999618530273, 21.0, 20.399999618530273, 20.100000381469727, 19.799999237060547, 20.899999618530273, 22.0, 18.600000381469727)"
2023/08/08/18:08:18.030170,20,"(1, 1, 1)","(14.163640022277832, 13.737907409667969, 26.638080596923828)","(-0.12090054899454117, 0.20872363448143005, -0.03930945694446564)","(0.10210870951414108, -0.01601141318678856, 0.18513795733451843)","(0.0, 0.0, 0.0)","(8.42616081237793, 13.077180862426758, -30.567338943481445)","(7.82494592666626, 2.2797327041625977, -22.16559410095215)","(0.27481916546821594, 0.13245032727718353, 0.3801080286502838)","(0.0035096285864710808, 0.0006103701889514923, 0.0079348124563694)","(3.0518509447574615e-05, 0.0, 0.00013733329251408577)","(24.0, 33.099998474121094, 20.200000762939453)"
2023/08/08/18:08:18.071702,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.35901927947998, 9.187597274780273, 10.121463775634766, 11.806085586547852, 12.057863235473633, 13.792840003967285, 14.131595611572266, 16.145816802978516, 16.800439834594727, 17.354351043701172, 18.23786163330078, 19.350261688232422, 20.041505813598633, 21.09439468383789, 22.68745994567871, 23.520614624023438, 24.24390411376953, 26.107059478759766, 27.054658889770508, 27.718435287475586, 28.299814224243164, 28.780479431152344)","(-0.5515788197517395, -0.846687376499176, 0.054074473679065704, 0.6852309703826904, 0.0410352386534214, 1.1523423194885254, -0.9749704003334045, 1.1391113996505737, 0.22368040680885315, -0.9179237484931946, -0.7987489700317383, -0.7318270206451416, -0.6667267680168152, -0.6650009751319885, -0.5801500678062439, -0.6184048652648926, -0.5356632471084595, -0.4791918694972992, -0.49261462688446045, -0.4610711634159088, -0.14860892295837402, -0.40277811884880066)","(0.18398743867874146, -0.043911539018154144, 0.8650956749916077, -0.0755508616566658, 0.8527275919914246, 0.21044941246509552, -0.12348922342061996, 0.204505056142807, 1.1883920431137085, -0.0885900929570198, -0.37343984842300415, 0.034419745206832886, 0.08494678139686584, 0.0859055444598198, 0.15982650220394135, 0.1255985051393509, 0.19769780337810516, 0.2480330914258957, 0.2363361269235611, 0.2642362415790558, 0.5941480398178101, 0.3204200267791748)","(0.004577776417136192, 0.004577776417136192, 0.0, 0.004577776417136192, 0.0, 0.0, 0.0, -0.013733329251408577, 0.004577776417136192, 0.02288888208568096, 0.01831110566854477, 0.0, 0.009155552834272385, 0.0, 0.009155552834272385, 0.0, 0.009155552834272385, -0.004577776417136192, 0.0, 0.0, 0.0, 0.0)","(-28.604999542236328, -25.379192352294922, -22.379222869873047, -28.24488067626953, -41.99346923828125, 42.939544677734375, 34.65376663208008, -0.7446516156196594, -29.490036010742188, -11.819818496704102, -14.88692855834961, -14.651936531066895, -15.329447746276855, -12.87881088256836, -11.621448516845703, -14.017151832580566, -14.392529487609863, -14.597002983093262, -13.040558815002441, -14.905240058898926, -19.217504501342773, -17.966245651245117)","(-35.80431365966797, -42.57942581176758, -3.778191566467285, -38.84395980834961, -24.393444061279297, 15.738395690917969, 12.454604148864746, -27.74437713623047, -1.0895107984542847, -32.22144317626953, -26.285593032836914, -26.25202178955078, -24.930570602416992, -22.479934692382812, -19.223609924316406, -23.017059326171875, -21.390422821044922, -19.595935821533203, -18.842126846313477, -18.90621566772461, -11.017182350158691, -19.168676376342773)","(0.027924437075853348, 0.06866664439439774, 0.027924437075853348, 0.09277626872062683, 0.16891995072364807, 0.0025940733030438423, 0.027924437075853348, 0.02075258642435074, 0.06866664439439774, 0.12512588500976562, 0.12512588500976562, 0.027924437075853348, 0.015259254723787308, 0.00839259009808302, 0.037690360099077225, 0.037690360099077225, 0.037690360099077225, 0.05081331729888916, 0.037690360099077225, 0.015259254723787308, 0.02075258642435074, 0.06866664439439774)","(0.0158696249127388, 0.022431105375289917, 0.0158696249127388, 0.025177771225571632, 0.0315866582095623, 0.006408886983990669, 0.0158696249127388, 0.014191106893122196, 0.022431105375289917, 0.028229622170329094, 0.028229622170329094, 0.0158696249127388, 0.012665181420743465, 0.010071108117699623, 0.017853328958153725, 0.017853328958153725, 0.017853328958153725, 0.019989624619483948, 0.017853328958153725, 0.012665181420743465, 0.014191106893122196, 0.022431105375289917)","(6.103701889514923e-05, 0.00016785180196166039, 4.577776417136192e-05, 0.00015259254723787308, 0.00013733329251408577, 4.577776417136192e-05, 0.00012207403779029846, 0.0001831110566854477, 7.629627361893654e-05, 0.00030518509447574615, 0.00022888882085680962, 7.629627361893654e-05, 4.577776417136192e-05, 3.0518509447574615e-05, 7.629627361893654e-05, 7.629627361893654e-05, 6.103701889514923e-05, 7.629627361893654e-05, 6.103701889514923e-05, 3.0518509447574615e-05, 3.0518509447574615e-05, 9.155552834272385e-05)","(21.899999618530273, 18.899999618530273, 21.600000381469727, 17.799999237060547, 15.399999618530273, 29.799999237060547, 21.200000762939453, 22.200000762939453, 18.5, 16.600000381469727, 16.5, 21.299999237060547, 23.600000381469727, 25.200000762939453, 20.299999237060547, 20.200000762939453, 20.5, 19.299999237060547, 20.700000762939453, 23.399999618530273, 22.200000762939453, 18.200000762939453)"
2023/08/08/18:08:18.110421,20,"(1, 1, 1)","(14.154484748840332, 13.733328819274902, 26.573991775512695)","(-0.12099643051624298, 0.20872363448143005, -0.03959708660840988)","(0.10201283544301987, -0.01601141318678856, 0.1848503202199936)","(0.0, 0.0, 0.0)","(8.453627586364746, 13.104647636413574, -30.591753005981445)","(7.852412700653076, 2.304147481918335, -22.19305992126465)","(0.27481916546821594, 0.143742173910141, 0.3801080286502838)","(0.004272591322660446, 0.0009155552834272385, 0.00946073792874813)","(3.0518509447574615e-05, 0.0, 0.00013733329251408577)","(24.100000381469727, 32.900001525878906, 20.100000381469727)"
2023/08/08/18:08:18.151743,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.33155345916748, 9.21964168548584, 10.126041412353516, 11.879329681396484, 13.792840003967285, 14.131595611572266, 15.958128929138184, 16.521194458007812, 17.235328674316406, 18.155460357666016, 19.33652687072754, 20.288705825805664, 21.007415771484375, 22.403636932373047, 23.09946060180664, 24.70168113708496, 26.065858840942383, 27.681814193725586, 28.18536949157715, 28.88119125366211)","(-0.5473602414131165, -0.8732452392578125, 0.05397859588265419, -0.08954886347055435, 1.1521506309509277, -0.9741075038909912, 0.2038339227437973, 0.2096824049949646, -0.8913658857345581, -0.8138974905014038, -0.734607458114624, -0.6708494424819946, -0.6621246933937073, -0.5809170603752136, 0.1648120880126953, -0.5321158170700073, -0.4884919226169586, -0.47037121653556824, 0.5978872776031494, -0.4263637959957123)","(0.1875348687171936, -0.05944357067346573, 0.8649039268493652, 0.6646174788475037, 0.2103535383939743, -0.12291396409273148, 1.137385606765747, 1.1506165266036987, -0.07286631315946579, -0.02070937305688858, 0.03240633383393288, 0.08159109205007553, 0.08820658922195435, 0.15905947983264923, -0.5738222002983093, 0.20076586306095123, 0.24017119407653809, 0.2552238404750824, -0.1451573669910431, 0.2981766164302826)","(0.009155552834272385, 0.009155552834272385, 0.0, 0.009155552834272385, 0.0, 0.0, -0.05493331700563431, -0.027466658502817154, 0.0, 0.0, 0.013733329251408577, 0.0, 0.0, 0.0, 0.0, -0.004577776417136192, 0.0, 0.0, -0.004577776417136192, 0.0)","(-28.89797592163086, -24.997711181640625, -22.357860565185547, -38.138980865478516, 42.92733383178711, 34.62019729614258, -31.174657821655273, -28.71486473083496, -9.12198257446289, -10.00701904296875, -14.069032669067383, -17.81670570373535, -13.57768440246582, -13.037507057189941, -23.596912384033203, -11.493270874023438, -11.91747760772705, -11.612293243408203, -9.289834022521973, -16.968290328979492)","(-36.097293853759766, -42.59773635864258, -3.759880304336548, -27.936643600463867, 15.726187705993652, 12.421032905578613, -4.17493200302124, -1.5137181282043457, -28.522598266601562, -26.00787353515625, -25.870540618896484, -27.417829513549805, -23.178808212280273, -20.636615753173828, -16.1961727142334, -18.292795181274414, -17.71904754638672, -15.814691543579102, -17.691579818725586, -19.168676376342773)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.001831110566854477, 0.027924437075853348, 0.09277626872062683, 0.05081331729888916, 0.037690360099077225, 0.05081331729888916, 0.027924437075853348, 0.027924437075853348, 0.011291848495602608, 0.05081331729888916, 0.06866664439439774, 0.011291848495602608, 0.05081331729888916, 0.011291848495602608, 0.015259254723787308, 0.06866664439439774)","(0.01739555038511753, 0.021973326802253723, 0.01739555038511753, 0.02456740103662014, 0.006256294436752796, 0.01739555038511753, 0.0276192519813776, 0.021973326802253723, 0.019531846046447754, 0.021973326802253723, 0.01739555038511753, 0.01739555038511753, 0.01235999632626772, 0.021973326802253723, 0.02456740103662014, 0.01235999632626772, 0.021973326802253723, 0.01235999632626772, 0.01388592179864645, 0.02456740103662014)","(6.103701889514923e-05, 0.00015259254723787308, 4.577776417136192e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 0.00012207403779029846, 9.155552834272385e-05, 6.103701889514923e-05, 0.00012207403779029846, 0.00012207403779029846, 7.629627361893654e-05, 6.103701889514923e-05, 3.0518509447574615e-05, 9.155552834272385e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 7.629627361893654e-05, 3.0518509447574615e-05, 3.0518509447574615e-05, 9.155552834272385e-05)","(21.600000381469727, 19.600000381469727, 21.700000762939453, 18.5, 30.100000381469727, 21.299999237060547, 17.899999618530273, 19.600000381469727, 20.600000381469727, 19.399999618530273, 21.799999237060547, 21.100000381469727, 24.700000762939453, 19.399999618530273, 18.799999237060547, 24.100000381469727, 19.200000762939453, 24.200000762939453, 23.399999618530273, 18.5)"
2023/08/08/18:08:18.180120,20,"(1, 1, 1)","(14.149907112121582, 13.737907409667969, 26.615192413330078)","(-0.12090054899454117, 0.20872363448143005, -0.039692964404821396)","(0.10201283544301987, -0.016107289120554924, 0.18465857207775116)","(0.0, 0.0, 0.0)","(8.471938133239746, 13.080233573913574, -30.338449478149414)","(7.870723724365234, 2.2827844619750977, -21.936704635620117)","(0.27481916546821594, 0.143742173910141, 0.4121524691581726)","(0.003814813680946827, 0.0007629627361893654, 0.010528885759413242)","(3.0518509447574615e-05, 0.0, 0.000198370311409235)","(24.100000381469727, 32.79999923706055, 19.899999618530273)"
2023/08/08/18:08:18.221807,20,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(8.34986400604248, 9.22879695892334, 10.121463775634766, 11.865596771240234, 12.112796783447266, 13.788262367248535, 14.127017974853516, 15.752128601074219, 16.727195739746094, 17.180395126342773, 18.132572174072266, 18.997772216796875, 19.446393966674805, 20.046083450317383, 21.030303955078125, 22.26172637939453, 23.058259963989258, 24.385814666748047, 25.502792358398438, 26.294748306274414, 27.654346466064453, 28.281503677368164, 29.81963539123535)","(-0.5456344485282898, -0.8494678139686584, 0.054074473679065704, -0.08120758831501007, 0.030201168730854988, 1.1521506309509277, -0.9743951559066772, 1.158382534980774, 0.2227216362953186, -0.9034463763237, -0.798461377620697, -0.8192666172981262, -0.7231022715568542, -0.6757391691207886, -0.6811082363128662, -0.5786160230636597, -0.566439688205719, -0.5487983822822571, -0.5801500678062439, -0.49577856063842773, -0.46078354120254517, 1.0910770893096924, -0.4263637959957123)","(0.18906889855861664, -0.04582907631993294, 0.8649998307228088, 0.6767938137054443, -0.7380590438842773, 0.2103535383939743, -0.12310571223497391, 0.21265457570552826, 1.185995101928711, -0.08044057339429855, -0.3732481002807617, -0.023393921554088593, 0.04141874611377716, 0.07785189896821976, 0.07363332808017731, 0.16126465797424316, 0.17161934077739716, 0.1862884759902954, 0.15982650220394135, 0.23355570435523987, 0.26481151580810547, 0.18206989765167236, 0.2981766164302826)","(0.009155552834272385, 0.0, 0.0, -0.004577776417136192, 0.0, 0.0, 0.0, 0.05951109528541565, -0.009155552834272385, -0.004577776417136192, 0.0, 0.0, 0.004577776417136192, 0.004577776417136192, -0.004577776417136192, 0.004577776417136192, 0.0, 0.0, -0.009155552834272385, 0.0, 0.009155552834272385, 0.0, -0.004577776417136192)","(-28.577531814575195, -25.373088836669922, -22.25104522705078, -37.873470306396484, -41.09622573852539, 42.90291976928711, 34.57442092895508, -0.5767998099327087, -29.419843673706055, -13.187047958374023, -14.474928855895996, -12.314218521118164, -16.1931209564209, -13.611255645751953, -13.260292053222656, -15.13718032836914, -11.770989418029785, -11.938840866088867, -19.73021697998047, -12.048707962036133, -9.158604621887207, 9.378337860107422, -16.550188064575195)","(-35.77684783935547, -42.57332229614258, -3.6500136852264404, -27.472763061523438, -29.09634780883789, 15.701772689819336, 12.375255584716797, -28.1777400970459, -1.0223701000213623, -32.987457275390625, -25.876644134521484, -28.71486473083496, -27.594837188720703, -23.212377548217773, -23.059785842895508, -22.537919998168945, -18.970306396484375, -19.13815689086914, -27.33237648010254, -17.648853302001953, -13.156529426574707, -16.41895866394043, -18.750572204589844)","(0.027924437075853348, 0.05081331729888916, 0.027924437075853348, 0.06866664439439774, 0.12512588500976562, 0.0025940733030438423, 0.027924437075853348, 0.05081331729888916, 0.05081331729888916, 0.09277626872062683, 0.06866664439439774, 0.037690360099077225, 0.05081331729888916, 0.015259254723787308, 0.015259254723787308, 0.05081331729888916, 0.05081331729888916, 0.037690360099077225, 0.12512588500976562, 0.09277626872062683, 0.006256294436752796, 0.09277626872062683, 0.06866664439439774)","(0.019531846046447754, 0.02456740103662014, 0.019531846046447754, 0.0276192519813776, 0.03463850915431976, 0.007782219909131527, 0.019531846046447754, 0.02456740103662014, 0.02456740103662014, 0.03082369454205036, 0.0276192519813776, 0.021820735186338425, 0.02456740103662014, 0.015564439818263054, 0.015564439818263054, 0.02456740103662014, 0.02456740103662014, 0.021820735186338425, 0.03463850915431976, 0.03082369454205036, 0.010986663401126862, 0.03082369454205036, 0.0276192519813776)","(6.103701889514923e-05, 0.00013733329251408577, 4.577776417136192e-05, 7.629627361893654e-05, 0.00012207403779029846, 4.577776417136192e-05, 0.00012207403779029846, 0.0003814813680946827, 6.103701889514923e-05, 0.0002441480755805969, 0.00015259254723787308, 0.00010681478306651115, 0.00010681478306651115, 4.577776417136192e-05, 4.577776417136192e-05, 9.155552834272385e-05, 9.155552834272385e-05, 6.103701889514923e-05, 0.00016785180196166039, 0.00012207403779029846, 1.5259254723787308e-05, 0.0004272591322660446, 9.155552834272385e-05)","(21.600000381469727, 19.299999237060547, 21.600000381469727, 18.799999237060547, 16.100000381469727, 29.899999618530273, 21.100000381469727, 19.799999237060547, 19.700000762939453, 17.799999237060547, 18.399999618530273, 20.700000762939453, 19.299999237060547, 23.899999618530273, 24.0, 19.200000762939453, 19.799999237060547, 20.399999618530273, 16.0, 17.899999618530273, 27.0, 17.899999618530273, 18.0)"
2023/08/08/18:08:18.260468,20,"(1, 1, 1)","(14.159062385559082, 13.747062683105469, 26.66097068786621)","(-0.12090054899454117, 0.20862776041030884, -0.03940533474087715)","(0.10201283544301987, -0.016107289120554924, 0.184946209192276)","(0.0, 0.0, 0.0)","(8.44141960144043, 13.083285331726074, -29.685354232788086)","(7.840205192565918, 2.2827844619750977, -21.28666114807129)","(0.29801324009895325, 0.143742173910141, 0.3801080286502838)","(0.004272591322660446, 0.0007629627361893654, 0.007782219909131527)","(4.577776417136192e-05, 0.0, 0.00013733329251408577)","(24.0, 32.900001525878906, 20.700000762939453)"
